Chicken pox,,,,,,,,,,,,,,,,,,,,,,headache,,,,,,,swelled_lymph_nodes,itching,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,,,,,,,,high_fever,mild_fever,,,,,,,,,,,,,,,,,,,,,,,fatigue,skin_rash,,,,,,,,,,red_spots_over_body,,,,,,,,,malaise,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicken pox,,,,,,,,,,,,,,,,,,,,,,headache,,,,,,,swelled_lymph_nodes,itching,,,,,,,loss_of_appetite,,,,,,lethargy,,,,,,,,,,,,,,,,,,,mild_fever,,,,,,,,,,,,,,,,,,,,,,,fatigue,skin_rash,,,,,,,,,,red_spots_over_body,,,,,,,,,malaise,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicken pox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,swelled_lymph_nodes,itching,,,,,,,loss_of_appetite,,,,,,lethargy,,,,,,,,,,,,,,,,,,high_fever,mild_fever,,,,,,,,,,,,,,,,,,,,,,,fatigue,skin_rash,,,,,,,,,,red_spots_over_body,,,,,,,,,malaise,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicken pox,,,,,,,,,,,,,,,,,,,,,,headache,,,,,,,swelled_lymph_nodes,itching,,,,,,,,,,,,,lethargy,,,,,,,,,,,,,,,,,,high_fever,mild_fever,,,,,,,,,,,,,,,,,,,,,,,fatigue,skin_rash,,,,,,,,,,red_spots_over_body,,,,,,,,,malaise,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicken pox,,,,,,,,,,,,,,,,,,,,,,headache,,,,,,,swelled_lymph_nodes,itching,,,,,,,loss_of_appetite,,,,,,lethargy,,,,,,,,,,,,,,,,,,high_fever,,,,,,,,,,,,,,,,,,,,,,,,fatigue,skin_rash,,,,,,,,,,red_spots_over_body,,,,,,,,,malaise,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicken pox,,,,,,,,,,,,,,,,,,,,,,headache,,,,,,,,itching,,,,,,,loss_of_appetite,,,,,,lethargy,,,,,,,,,,,,,,,,,,high_fever,mild_fever,,,,,,,,,,,,,,,,,,,,,,,fatigue,skin_rash,,,,,,,,,,red_spots_over_body,,,,,,,,,malaise,,,,,,,,,,,,,,,,,,,,,,,,,,
Dengue,,,,,,,,,chills,,,,,,,,,,,,,headache,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,high_fever,,vomiting,,,muscle_pain,,,,,,,,,,,,,,,,,,,fatigue,skin_rash,,,,,,,,,,red_spots_over_body,,,,,,,,,,pain_behind_the_eyes,,,,,back_pain,,,,,,,nausea,,,,,,,,,,,,,
Dengue,,,,,,,,,chills,,,,,,,,,,,,,headache,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,high_fever,,vomiting,,,,,,,,,,,,,,,,,,,,,,fatigue,skin_rash,,,,,,,,,,red_spots_over_body,,,,,,,,,malaise,pain_behind_the_eyes,,,,,back_pain,,,,,,,nausea,,,,,,,,,,,,,
Dengue,,,,,,,,,chills,,,,,,,,,,,,,headache,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,high_fever,,vomiting,,,muscle_pain,,,,,,,,,,,,,,,,,,,fatigue,skin_rash,,,,,,,,,,,,,,,,,,,malaise,pain_behind_the_eyes,,,,,back_pain,,,,,,,nausea,,,,,,,,,,,,,
Dengue,,,,,,,,,chills,,,,,,,,,,,,,headache,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,high_fever,,vomiting,,,muscle_pain,,,,,,,,,,,,,,,,,,,fatigue,skin_rash,,,,,,,,,,red_spots_over_body,,,,,,,,,malaise,pain_behind_the_eyes,,,,,back_pain,,,,,,,nausea,,,,,,,,,,,,,
Dengue,,,,,,,,,chills,,,,,,,,,,,,,headache,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,high_fever,,vomiting,,,muscle_pain,,,,,,,,,,,,,,,,,,,fatigue,,,,,,,,,,,red_spots_over_body,,,,,,,,,malaise,pain_behind_the_eyes,,,,,back_pain,,,,,,,nausea,,,,,,,,,,,,,
Dengue,,,,,,,,,,,,,,,,,,,,,,headache,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,high_fever,,vomiting,,,muscle_pain,,,,,,,,,,,,,,,,,,,fatigue,skin_rash,,,,,,,,,,red_spots_over_body,,,,,,,,,malaise,pain_behind_the_eyes,,,,,back_pain,,,,,,,nausea,,,,,,,,,,,,,
Dengue,,,,,,,,,chills,,,,,,,,,,,,,headache,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,,,,,,,,high_fever,,vomiting,,,muscle_pain,,,,,,,,,,,,,,,,,,,fatigue,skin_rash,,,,,,,,,,red_spots_over_body,,,,,,,,,malaise,pain_behind_the_eyes,,,,,back_pain,,,,,,,nausea,,,,,,,,,,,,,
Dengue,,,,,,,,,chills,,,,,,,,,,,,,headache,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,high_fever,,,,,muscle_pain,,,,,,,,,,,,,,,,,,,fatigue,skin_rash,,,,,,,,,,red_spots_over_body,,,,,,,,,malaise,pain_behind_the_eyes,,,,,back_pain,,,,,,,nausea,,,,,,,,,,,,,
Dengue,,,,,,,,,chills,,,,,,,,,,,,,headache,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,high_fever,,vomiting,,,muscle_pain,,,,,,,,,,,,,,,,,,,,skin_rash,,,,,,,,,,red_spots_over_body,,,,,,,,,malaise,pain_behind_the_eyes,,,,,back_pain,,,,,,,nausea,,,,,,,,,,,,,
Dengue,,,,,,,,,chills,,,,,,,,,,,,,headache,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,,vomiting,,,muscle_pain,,,,,,,,,,,,,,,,,,,fatigue,skin_rash,,,,,,,,,,red_spots_over_body,,,,,,,,,malaise,pain_behind_the_eyes,,,,,back_pain,,,,,,,nausea,,,,,,,,,,,,,
Typhoid,,,,,,diarrhoea,,,chills,,,,,,,,,,,,,,,,toxic_look_(typhos),,,,,,,,,,,belly_pain,,,,,,,,,,,,,,,,,,,,,,,,,high_fever,,vomiting,,,,,,,,,,,,,,,,,,,,,constipation,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
Typhoid,,,,,,diarrhoea,,,chills,,,,,,,,,,,,,headache,,,toxic_look_(typhos),,,,,,,,,,,belly_pain,,,,,,,,,,,,,,,,,,,,,,,,,high_fever,,vomiting,,,,,,,,,,,,,,,,,,,,,constipation,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,,,,,,,,,,,,,,
Typhoid,,,,,,diarrhoea,,,chills,,,,,,,,,,,,,headache,,,toxic_look_(typhos),,,,,,,,,,,belly_pain,,,,,,,,,,,,,,,,,,,,,,,,,high_fever,,vomiting,,,,,,,,,,,,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
Typhoid,,,,,,diarrhoea,,,chills,,,,,,,,,,,,,headache,,,toxic_look_(typhos),,,,,,,,,,,belly_pain,,,,,,,,,,,,,,,,,,,,,,,,,high_fever,,vomiting,,,,,,,,,,,,,,,,,,,,,constipation,fatigue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nausea,,,,,,,,,,,,,
Typhoid,,,,,,,,,chills,,,,,,,,,,,,,headache,,,toxic_look_(typhos),,,,,,,,,,,belly_pain,,,,,,,,,,,,,,,,,,,,,,,,,high_fever,,vomiting,,,,,,,,,,,,,,,,,,,,,constipation,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
Typhoid,,,,,,diarrhoea,,,chills,,,,,,,,,,,,,headache,,,,,,,,,,,,,,belly_pain,,,,,,,,,,,,,,,,,,,,,,,,,high_fever,,vomiting,,,,,,,,,,,,,,,,,,,,,constipation,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
Typhoid,,,,,,diarrhoea,,,chills,,,,,,,,,,,,,headache,,,toxic_look_(typhos),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high_fever,,vomiting,,,,,,,,,,,,,,,,,,,,,constipation,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
Typhoid,,,,,,diarrhoea,,,chills,,,,,,,,,,,,,headache,,,toxic_look_(typhos),,,,,,,,,,,belly_pain,,,,,,,,,,,,,,,,,,,,,,,,,high_fever,,vomiting,,,,,,,,,,,,,,,,,,,,,constipation,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
Typhoid,,,,,,diarrhoea,,,chills,,,,,,,,,,,,,headache,,,toxic_look_(typhos),,,,,,,,,,,belly_pain,,,,,,,,,,,,,,,,,,,,,,,,,high_fever,,vomiting,,,,,,,,,,,,,,,,,,,,,constipation,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
Typhoid,,,,,,diarrhoea,,,chills,,,,,,,,,,,,,headache,,,toxic_look_(typhos),,,,,,,,,,,belly_pain,,,,,,,,,,,,,,,,,,,,,,,,,high_fever,,,,,,,,,,,,,,,,,,,,,,,constipation,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
hepatitis A,,,,,,diarrhoea,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,mild_fever,vomiting,,yellowing_of_eyes,muscle_pain,,,,,,,,yellowish_skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
hepatitis A,,,,,,diarrhoea,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,mild_fever,vomiting,,yellowing_of_eyes,muscle_pain,,,,,,,,yellowish_skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
hepatitis A,,,,,,diarrhoea,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,,,,,,,,,mild_fever,vomiting,,yellowing_of_eyes,muscle_pain,,,,,,,,yellowish_skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
hepatitis A,,,,,,diarrhoea,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,mild_fever,,,yellowing_of_eyes,muscle_pain,,,,,,,,yellowish_skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
hepatitis A,,,,,,diarrhoea,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,mild_fever,vomiting,,yellowing_of_eyes,muscle_pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
hepatitis A,,,,,,diarrhoea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,mild_fever,vomiting,,yellowing_of_eyes,muscle_pain,,,,,,,,yellowish_skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
hepatitis A,,,,,,diarrhoea,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,mild_fever,vomiting,,yellowing_of_eyes,muscle_pain,,,,,,,,yellowish_skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,,,,,,,,,,,,,,
hepatitis A,,,,,,diarrhoea,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,mild_fever,vomiting,,yellowing_of_eyes,muscle_pain,,,,,,,,yellowish_skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
hepatitis A,,,,,,diarrhoea,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,mild_fever,vomiting,,yellowing_of_eyes,muscle_pain,,,,,,,,yellowish_skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nausea,,,,,,,,,,,,,
hepatitis A,,,,,,,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,mild_fever,vomiting,,yellowing_of_eyes,muscle_pain,,,,,,,,yellowish_skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis B,,,,,,,,,,,,,,,,receiving_blood_transfusion,,,,,dark_urine,,,,,,,,,itching,,,,,,,loss_of_appetite,,,,,,lethargy,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,receiving_unsterile_injections,,,,,fatigue,,,,,,,,,,,,,,yellow_urine,,,,,,malaise,,abdominal_pain,,,,,,,,,,,,,,,,,,,,,,,,
Hepatitis B,,,,,,,,,,,,,,,,receiving_blood_transfusion,,,,,dark_urine,,,,,,,,,itching,,,,,,,loss_of_appetite,,,,,,lethargy,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,receiving_unsterile_injections,,,,,fatigue,,,,,,,,,,,,,,yellow_urine,,,,,,malaise,,abdominal_pain,,,,,,,,,,,,,,,,,,,,,,,,
Hepatitis B,,,,,,,,,,,,,,,,receiving_blood_transfusion,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,lethargy,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,receiving_unsterile_injections,,,,,fatigue,,,,,,,,,,,,,,yellow_urine,,,,,,malaise,,abdominal_pain,,,,,,,,,,,,,,,,,,,,,,,,
Hepatitis B,,,,,,,,,,,,,,,,receiving_blood_transfusion,,,,,dark_urine,,,,,,,,,itching,,,,,,,loss_of_appetite,,,,,,lethargy,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,receiving_unsterile_injections,,,,,,,,,,,,,,,,,,,yellow_urine,,,,,,malaise,,abdominal_pain,,,,,,,,,,,,,,,,,,,,,,,,
Hepatitis B,,,,,,,,,,,,,,,,receiving_blood_transfusion,,,,,dark_urine,,,,,,,,,itching,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,receiving_unsterile_injections,,,,,fatigue,,,,,,,,,,,,,,yellow_urine,,,,,,malaise,,abdominal_pain,,,,,,,,,,,,,,,,,,,,,,,,
Hepatitis B,,,,,,,,,,,,,,,,receiving_blood_transfusion,,,,,dark_urine,,,,,,,,,itching,,,,,,,loss_of_appetite,,,,,,lethargy,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,,,,,,,receiving_unsterile_injections,,,,,fatigue,,,,,,,,,,,,,,yellow_urine,,,,,,malaise,,abdominal_pain,,,,,,,,,,,,,,,,,,,,,,,,
Hepatitis B,,,,,,,,,,,,,,,,receiving_blood_transfusion,,,,,,,,,,,,,,itching,,,,,,,loss_of_appetite,,,,,,lethargy,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,receiving_unsterile_injections,,,,,fatigue,,,,,,,,,,,,,,yellow_urine,,,,,,malaise,,abdominal_pain,,,,,,,,,,,,,,,,,,,,,,,,
Hepatitis B,,,,,,,,,,,,,,,,receiving_blood_transfusion,,,,,dark_urine,,,,,,,,,itching,,,,,,,,,,,,,lethargy,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,receiving_unsterile_injections,,,,,fatigue,,,,,,,,,,,,,,yellow_urine,,,,,,malaise,,abdominal_pain,,,,,,,,,,,,,,,,,,,,,,,,
Hepatitis B,,,,,,,,,,,,,,,,receiving_blood_transfusion,,,,,dark_urine,,,,,,,,,itching,,,,,,,loss_of_appetite,,,,,,lethargy,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,receiving_unsterile_injections,,,,,fatigue,,,,,,,,,,,,,,yellow_urine,,,,,,malaise,,,,,,,,,,,,,,,,,,,,,,,,,,
Hepatitis B,,,,,,,,,,,,,,,,receiving_blood_transfusion,,,,,dark_urine,,,,,,,,,itching,,,,,,,loss_of_appetite,,,,,,lethargy,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,receiving_unsterile_injections,,,,,fatigue,,,,,,,,,,,,,,,,,,,,malaise,,abdominal_pain,,,,,,,,,,,,,,,,,,,,,,,,
Hepatitis C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loss_of_appetite,family_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loss_of_appetite,family_history,,,,,,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loss_of_appetite,family_history,,,,,,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loss_of_appetite,family_history,,,,,,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loss_of_appetite,family_history,,,,,,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hepatitis C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,family_history,,,,,,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loss_of_appetite,family_history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loss_of_appetite,family_history,,,,,,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loss_of_appetite,family_history,,,,,,,,,,,,,,,,,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis D,,,,,,,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,,vomiting,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis D,,,,,,,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,,,,,,,,,,vomiting,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis D,,,,,,,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis D,,,,,,,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,,vomiting,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis D,,,,,,,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,,vomiting,,yellowing_of_eyes,,,,,,,,,,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,,vomiting,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis D,,,,,,,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,,vomiting,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,,,,,,,,,,,,,,
Hepatitis D,,,,,,,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,,vomiting,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis D,,,,,,,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,,vomiting,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis D,,,,,,,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,,,vomiting,,,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,,,,,,,,,
Hepatitis E,,,,coma,,,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,high_fever,,vomiting,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,stomach_bleeding,,,,,,,,
Hepatitis E,,,,coma,,,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,high_fever,,vomiting,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,acute_liver_failure,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,stomach_bleeding,,,,,,,,
Hepatitis E,,,,coma,,,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,high_fever,,vomiting,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,acute_liver_failure,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,stomach_bleeding,,,,,,,,
Hepatitis E,,,,coma,,,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,,,,,,,,high_fever,,vomiting,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,acute_liver_failure,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,stomach_bleeding,,,,,,,,
Hepatitis E,,,,coma,,,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,high_fever,,,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,fatigue,,,acute_liver_failure,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,stomach_bleeding,,,,,,,,
Hepatitis E,,,,coma,,,,,,,,,,,,,,,,,dark_urine,,,,,,,,,,,,,,,,loss_of_appetite,,,,,,,,,,,,,,,,,joint_pain,,,,,,,high_fever,,vomiting,,yellowing_of_eyes,,,,,,,,,yellowish_skin,,,,,,,,,,,,,,acute_liver_failure,,,,,,,,,,,,,,,,,,,abdominal_pain,,,,,,,,,,,nausea,,,,,stomach_bleeding,,,,,,,,
